	x_1	x_2	y
2927	HURRY EVERYONE LIZZIE MCGUIRE ON DISNEY CHANNEL	can we talk about how Lizzie McGuire is on Disney channel right now	1
2928	HURRY EVERYONE LIZZIE MCGUIRE ON DISNEY CHANNEL	oh my god guys lizzie mcguiree is on disney channel fangirling i miss this show	1
2929	HURRY EVERYONE LIZZIE MCGUIRE ON DISNEY CHANNEL	oh my god lizzie mcguire is going to be on disney channel at midnight ASDFGHJKL that was my life	1
2930	oh my god LIZZIE MCGUIRE IS BACK ON DISNEY CHANNEL	Ahhhh Disney channel brought back Lizzie McGuire	1
2931	oh my god LIZZIE MCGUIRE IS BACK ON DISNEY CHANNEL	Back to back episodes of Lizzie McGuire on Disney Channel	1
2932	oh my god LIZZIE MCGUIRE IS BACK ON DISNEY CHANNEL	Can everyday be TBT on Disney Channel	0
2933	oh my god LIZZIE MCGUIRE IS BACK ON DISNEY CHANNEL	I'm So Lovin Disney Channel Right Bout Now	0
2934	oh my god LIZZIE MCGUIRE IS BACK ON DISNEY CHANNEL	Just when I gave up on Disney Channel	0
2935	oh my god LIZZIE MCGUIRE IS BACK ON DISNEY CHANNEL	Now gon not applicable watch Gravity Falls on Disney Channel	0
2936	oh my god LIZZIE MCGUIRE IS BACK ON DISNEY CHANNEL	oh my god oh my god oh my god oh my god Lizzie McGuire is on Disney Channel	1
2937	oh my god LIZZIE MCGUIRE IS BACK ON DISNEY CHANNEL	oh my god is Lizzie mcGuire really on Disney channel right now	1
2938	oh my god LIZZIE MCGUIRE IS BACK ON DISNEY CHANNEL	So disney channel is finally starting to get better	0
2939	oh my god LIZZIE MCGUIRE IS BACK ON DISNEY CHANNEL	watching lizzie Mgguire on Disney channel	1
2940	Fricken Lizzie McGuire is on Disney channel	Am I dreaming or is Disney Channel actually playing Lizzie McGuire right now	1
2941	Fricken Lizzie McGuire is on Disney channel	DISNEY CHANNEL IS SHOWING LIZZIE MCGUIRE OMGGGGGGGGGGGFFHKEEKNEEIEIRBRVEJRIIEHW I'm NOT ALIVE	1
2942	Fricken Lizzie McGuire is on Disney channel	Its so weird watching Disney Channel and not knowing anyone on the shows anymore	0
2943	Fricken Lizzie McGuire is on Disney channel	Lizzie McGuire That's So Raven best shows that Disney Channel aired	1
2944	Fricken Lizzie McGuire is on Disney channel	Lizzie McGuire is coming out on Disney Channel	1
2945	Fricken Lizzie McGuire is on Disney channel	Lizzie McGuire was on Disney channel I hope theyre bringing my childhood back	1
2946	Fricken Lizzie McGuire is on Disney channel	Ohmygawd the Lizzie McGuire show is on Disney channel right now you guys	1
2947	Fricken Lizzie McGuire is on Disney channel	oh my god Lizzie mc guire is on Disney channel	1
2948	Fricken Lizzie McGuire is on Disney channel	Shoutout to Disney Channel for playing reruns of Lizzie McGuire	1
2949	Fricken Lizzie McGuire is on Disney channel	your show is on disney channel	0
2950	Sooooo I turn on The Disney Channel Lizzie McGuire is on	Disney Channel is finally throwing it back	0
2951	Sooooo I turn on The Disney Channel Lizzie McGuire is on	I forgot what Channel Disney channel was on	0
2952	Sooooo I turn on The Disney Channel Lizzie McGuire is on	I wish I was watching Lizzie McGuire on Disney Channel	1
2953	Sooooo I turn on The Disney Channel Lizzie McGuire is on	Lizzie Mc Whatever last name is on Disney Channel	1
2954	Sooooo I turn on The Disney Channel Lizzie McGuire is on	Lizzie McGuire is on Disney channel rite now oh my god	1
2955	Sooooo I turn on The Disney Channel Lizzie McGuire is on	Randomly surfing channels and finding Disney channel playing Lizzie McGuire	1
2956	Sooooo I turn on The Disney Channel Lizzie McGuire is on	SaraWilliams96 is it always on Disney channel	0
2957	Sooooo I turn on The Disney Channel Lizzie McGuire is on	So upset I missed TBT on Disney channel	0
2958	Sooooo I turn on The Disney Channel Lizzie McGuire is on	Yessss Lizzie McGuire is on Disney channel	1
2959	Sooooo I turn on The Disney Channel Lizzie McGuire is on	it's on Disney channel right now man	0
2960	Late night Lizzie McGuire on Disney Channel	I think Ill watch Disney Channel now	0
2961	Late night Lizzie McGuire on Disney Channel	LIZZIE MCGUIRE IS ON DISNEY CHANNEL RIGHT NOW THIS IS NOT A DRILL	1
2962	Late night Lizzie McGuire on Disney Channel	Lizzie McGuire the series on Disney channel right now	1
2963	Late night Lizzie McGuire on Disney Channel	Loving tbt on Disney channel right now	0
2964	Late night Lizzie McGuire on Disney Channel	No fucking way is Lizzie McGuire on Disney channel right now dmdelich	1
2965	Late night Lizzie McGuire on Disney Channel	OMFG disney channel is playing lizzie mcGuire so why cant nick play the naked brothers band	0
2966	Late night Lizzie McGuire on Disney Channel	THE LIZZIE MCGUIRE SHOW IS ON DISNEY CHANNEL RIGHT NOW MY LIFE IS COMPLETE	1
2967	Late night Lizzie McGuire on Disney Channel	holy shit theyre playing Lizzie McGuire on disney channel my night is made	1
2968	Late night Lizzie McGuire on Disney Channel	lizzie mcguire plays on disney channel	1
2969	Late night Lizzie McGuire on Disney Channel	lizziemcguire is actually playing on Disney channel	1
2970	Omgg Lizzy McGuire is on Disney channel	Disney Channel needs to go on copycat TeenNick play all the oldies	0
2971	Omgg Lizzy McGuire is on Disney channel	Everyone watch Disney channel there giving Lizzie McGuire	1
2972	Omgg Lizzy McGuire is on Disney channel	I DONT HAVE DISNEY CHANNEL AND THEYRE SHOWING LIZZIE MCGUIRE	1
2973	Omgg Lizzy McGuire is on Disney channel	I could watch Disney Channel all day	0
2974	Omgg Lizzy McGuire is on Disney channel	Lizzie McGuire is on Disney Channel and I cant watch it	1
2975	Omgg Lizzy McGuire is on Disney channel	Lizzie McGuire is on Disney Channel right now just the actual show	1
2976	Omgg Lizzy McGuire is on Disney channel	Lizzie McGuire is on Disney channel right now and I really could not be happier	1
2977	Omgg Lizzy McGuire is on Disney channel	Lord Lizzie McGuire is on Disney channel	1
2978	Omgg Lizzy McGuire is on Disney channel	so disney channel plays all the good old shows on thursdays	0
2979	Omgg Lizzy McGuire is on Disney channel	was flipping through channels Lizzie McGuire is playing on Disney Channel right now	1
2980	i heard Lizzie McGuire on Disney Channel right now	Crying because Lizzie McGuire is on Disney Channel rn	1
2981	i heard Lizzie McGuire on Disney Channel right now	Disney channel is so good tonight I wish I had I dvr	0
2982	i heard Lizzie McGuire on Disney Channel right now	I REPEAT LIZZIE MCGUIRE ON DISNEY CHANNEL	1
2983	i heard Lizzie McGuire on Disney Channel right now	IS LIZZIE MCGUIRE SRSLY ON DISNEY CHANNEL	1
2984	i heard Lizzie McGuire on Disney Channel right now	It's Must Be ThrowBackThursday On Disney Channel	0
2985	i heard Lizzie McGuire on Disney Channel right now	Lizzie McGuire is airing right now on Disney Channel	1
2986	i heard Lizzie McGuire on Disney Channel right now	So Disney channel is doing throwback thursdays	0
2987	i heard Lizzie McGuire on Disney Channel right now	This is not a drill but Lizzie McGuire is on Disney Channel	1
2988	i heard Lizzie McGuire on Disney Channel right now	Wednesday nights are throwback nights on Disney Channel why did I not know this	0
2989	i heard Lizzie McGuire on Disney Channel right now	apparently it's on Disney channel right nowwww	0
2990	Disney channel is finally catching on	Disney Channel is so fucking stupid now a days bring the good shows back	0
2991	Disney channel is finally catching on	I could watch Disney Channel all day	0
2992	Disney channel is finally catching on	I didnt know Disney Channel still show episodes of Lizzie McGuire	0
2993	Disney channel is finally catching on	Lizzie MCGUIRE IS PORN TO Disney Channel	0
2994	Disney channel is finally catching on	Lizzie McGuire is on Disney Channel right now and my life is officially made	0
2995	Disney channel is finally catching on	oh my god they are showing Lizzie Mcguire in disney channel	0
2996	Disney channel is finally catching on	They are giving Lizzie McGuire on Disney channel oh my god oh my god oh my god	0
2997	Disney channel is finally catching on	WAIT LIZZIE MCGUIRE IS ON DISNEY CHANNEL ARE U SERIOUS	0
2998	Disney channel is finally catching on	When is lizziemcguire gon not applicable come on disney channel	0
2999	Disney channel is finally catching on	Wow Lizzie McGuire is playing on Disney Channel	0
3000	even though the dodgers lost	Dodgers get smoked tonight 122	1
3001	even though the dodgers lost	Dodgers lost but that's okay	1
3002	even though the dodgers lost	I think the Dodgers found their 10th starting pitcher	0
3003	even though the dodgers lost	If the Dodgers keep this up I'm gon not applicable start missing the Lakers	0
3004	even though the dodgers lost	Skip schumaker on the mound for the dodgers yessss	0
3005	even though the dodgers lost	The Dodgers are finally on the board	0
3006	even though the dodgers lost	Wow Rockies over Dodgers 122	1
3007	even though the dodgers lost	the dodgers are win tomorrow	0
3008	even though the dodgers lost	what is up with the dodgers today	0
3009	even though the dodgers lost	you say that The Dodgers bullpen sucks ass	0
3010	Why is Don Cherry being a moron news	Apparently Don Cherry's collar is too tight tonight	1
3011	Why is Don Cherry being a moron news	Don Cherry is a fucking tool	1
3012	Why is Don Cherry being a moron news	Don Cherry is such a bitter cold war senile bastard	1
3013	Why is Don Cherry being a moron news	Don Cherry's an ignorant ass	1
3014	Why is Don Cherry being a moron news	Hahahahaha oh Don Cherry on coaches corner right now is priceless	0
3015	Why is Don Cherry being a moron news	laughing out loud its Don Cherry after all	0
3016	Why is Don Cherry being a moron news	OhMyGod don cherry that was unreal	0
3017	Why is Don Cherry being a moron news	Saw Don Cherry's highlights of Conner McDavid's goals	0
3018	Why is Don Cherry being a moron news	The Don Cherry Parody account is having a field day with this one	0
3019	Why is Don Cherry being a moron news	Well at least no one is going to be defending Don Cherry on Tumblr	0
3020	And that BVB on the Dortmund jersey stands for	And Dortmund are a different animal to Gala	0
3021	And that BVB on the Dortmund jersey stands for	Arsenal fans will never be as good as Dortmunds	0
3022	And that BVB on the Dortmund jersey stands for	Borussia Dortmund lead Real Madrid 31 on the Lewandowski hat trick	0
3023	And that BVB on the Dortmund jersey stands for	Does someone know the Dortmund official twitter page	0
3024	And that BVB on the Dortmund jersey stands for	Have we all 41 nce think dat Dortmund will humilate madrid	0
3025	And that BVB on the Dortmund jersey stands for	If Bayern meets Dortmund in the final Mario Gotze surely will feel awkward	0
3026	And that BVB on the Dortmund jersey stands for	Make that 31 to Dortmund	0
3027	And that BVB on the Dortmund jersey stands for	Okay enough of Madrid and Dortmund game it's getting old	0
3028	And that BVB on the Dortmund jersey stands for	What An Interesting Game From The German Side Dortmund	0
3029	I said it Dortmund all the way	Dortmund deserved to win in the group leg at Madrid but were unlucky	0
3030	I said it Dortmund all the way	Dortmund is the most amazing team ever	1
3031	I said it Dortmund all the way	Dortmund season tickets are 90 and have one of the best atmospheres in the world	0
3032	I said it Dortmund all the way	Having said that this Dortmund team does NOT look like a oneoff	0
3033	I said it Dortmund all the way	Id love to see Dortmund win the Champions League	1
3034	I said it Dortmund all the way	I'm just happy that Real Madrid lost to Dortmund	0
3035	I said it Dortmund all the way	Sorry folks no more room on the Dortmund bandwagon	0
3036	I said it Dortmund all the way	We are talking Basel ur talking Dortmund are u mad	0
3037	I said it Dortmund all the way	but he did win the champions league with Dortmund in 97	0
3038	Said dortmund would win tonight and get to the final	Can Dortmund play him in the final against Bayern	0
3039	Said dortmund would win tonight and get to the final	I once had a fake Lars Ricken Dortmund shirt bought in Spain	0
3040	Said dortmund would win tonight and get to the final	Id go see dortmund for a whole season for 90quid ANY day of the week	0
3041	Said dortmund would win tonight and get to the final	Madrid doesnt have good strikers and that is the diff frm Dortmund	0
3042	Said dortmund would win tonight and get to the final	The same Dortmund dat went bankrupt few years ago	0
3043	Said dortmund would win tonight and get to the final	To be FOUR ONE is now Dortmund	0
3044	Said dortmund would win tonight and get to the final	What An Interesting Game From The German Side Dortmund	0
3045	Said dortmund would win tonight and get to the final	ahh I thought it was a Dortmund 40	0
3046	Said dortmund would win tonight and get to the final	cos theyve never heard of these BayernDortmund players	0
3047	Shocked by the DortmundReal result	Bayern will lose to Dortmund	0
3048	Shocked by the DortmundReal result	Brendan rodgers will bring liverpool up like dortmund	0
3049	Shocked by the DortmundReal result	But Dortmund fans are something else	0
3050	Shocked by the DortmundReal result	Delighted Dortmund destroyed Mourinho's RealMadrid team tonight	1
3051	Shocked by the DortmundReal result	Dortmund and leandowski were just incredible tonight	1
3052	Shocked by the DortmundReal result	Had a bet on for Dortmund to win the CL since the group stage	1
3053	Shocked by the DortmundReal result	My Dortmund bet is still looking good	1
3054	Shocked by the DortmundReal result	Time to jump on the Dortmund bandwagon	1
3055	Shocked by the DortmundReal result	When the Dortmund players just sat on the pitch and soaked it all in	1
3056	The whole German league or Dortmund	Bayern and Dortmund according to CL best too teams in Europe	0
3057	The whole German league or Dortmund	Dortmund really shwd that they worth to be a champions	0
3058	The whole German league or Dortmund	Dortmund was better no excuses	0
3059	The whole German league or Dortmund	I love dortmund theyre one of my favourite teams	0
3060	The whole German league or Dortmund	I think it is gon not applicable be Bayern Munich and Borussia Dortmund in the final	0
3061	The whole German league or Dortmund	Said dortmund would win tonight and get to the final	0
